song_writer,song_name,lyrics,song_link,american_songbook,disney_renaissance
Oscar Hammerstein,The Farmer And The Cowman Lyrics,"
                    Oh the farmer and the cowman should be friends
Oh the farmer and the cowman should be friends
One man likes to push a plow
The other likes to chase a cow
But that's no reason why they can't be friends

Territory folks should stick together
Territory folks should all be pals
Cowboys dance with the farmer's daughters
Farmers dance with the rancher's gals

Territory folks should stick together
Territory folks should all be pals
Cowboys dance with the farmer's daughters
Farmers dance with the rancher's gals!

I'd like to say a word for the farmer

Well, say it!

He come out west and made a lot of changes

That's right!

He come out west and built a lot of fences
And built 'em right across our cattle ranges!

Why don't you dirt strangers go back to Missouri Where you belong?

We got just as much right here!

Shut up!
The farmer a good in criticism
No matter what the cowman says or thinks
You seldom see 'I'm drinkin in a bar room

Unless somebody else is buying drinks!

Oh the farmer and the cowman should be friends
Oh the farmer and the cowman should be friends
The cowman ropes a cow with ease
The farmer steals her butter and cheese
That's no reason why they can't be friends

Territory folks should stick together
Territory folks should all be pals
Cowboys dance with the farmer's daughters
Farmers dance with the rancher's gals!

I'd like to say a word for the cowboy

You would!

The road he treads is difficult and stony
He rides fer days on end with just a pony for a friend

I sure am feeling sorry for the pony!

The farmer should be sociable with the cowboy
If he rides by an' asks fer food and water
Don't treat 'I'm like a louse
Make him welcome in your house

But be sure that you've locked up your wife and daughters!

(They all offend themselves at the same time and fight)

Oh the farmer and the cowman should be friends
Oh the farmer and the cowman should be friends
One man likes to push a plow
The other likes to chase a cow
But that's no reason why they can't be friends

Gun shot

Ain't nobody gonna slug anything! This here's a party!
Break it up ya two ol' fools! Alright, Andrew, sing it.
Dum-dah-dee-um-dum-dum

Oh the farmer and the cowman should be friends

Oh the farmer and the cowman should be friends
One man likes to push a plow
The other likes to chase a cow
But that's no reason why they can't be friends

And when this territory is a state
An' joins the Union just like all the others
The farmer, the cowman, and the merchant
Must all behave theirselves and act like brothers

I'll teach you all a little sayin'
And learn the words by heart the way you should
I don't say I'm no better than anybody else
But I'll be danged if I ain't just as good!

I don't say I'm better than anybody else
But I'll be danged if I ain't just as good!

Territory folks should stick together
Territory folks should all be pals
Cowboys dance with the farmer's daughters
Farmers dance with the rancher's gals!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/the+farmer+and+the+cowman_20907449.html,1,0
Oscar Hammerstein,The Surrey With The Fringe On Top Lyrics,"
                    When I take you out tonight with me
Honey, here's the way it's gonna be
You will sit behind a team of snow white horses
In the slickest gig you've ever seen

Chicks and ducks and geese better scurry
When I take you out in the surrey
When I take you out in the surrey with the fringe on top
Watch that fringe and see how it flutters
When I drive them high steppen strutters
Nosy pokes will peek through their shutters and their eyes will pop!

The wheels are yellow, the upholstry's brown
The dashboard's genuine leather
With eisenglass curtains you can roll right down
In case there's a change in the weather

Two bright side lights winkin' and blinkin'
Ain't no finer rig I'm a thinkin'
You can keep your rig if you're thinkin that I'd keer to swap
Fer that shiny little surrey with the fringe on the top

Would you say the fringe was made of silk?
Wouldn't have no other kind but silk
Has it really got a team of snow white horses?
One's like snow, the other's more like milk

All the world'll fly in a flurry
When I take you out in the surrey
When I take you out in the surrey with the fringe on top
When we hit that road hell-for-leather
Cats and dogs will dance in the heather
Birds and frogs will sing all together and the toads will hop!
The wind'll whistle as we rattle along
The cows'll moo in the clover
The river will ripple out a whispered song
And whisper over and over
Don't you wish you'd go on forever
Don't you wish you'd go on forever
Don't you wish you'd go on forever
And you'd never stop?
In that shiny little surrey with the fringe on the top

I can see the stars gettin' blurry
When we ride back home in the surrey
Ridin' slowly home on the surrey
With the fringe on top
I can feel the day gettin' older
Feel a sleepy head near my shoulder
Till it falls kerplop

The sun is swimming on the rim of a hill
The moon is taking a header
And just when I'm thinking all the earth is still
A lark'll wake up in the meader

Hush, you bird. My baby's a sleepin'
Maybe got a dream worth a keepin'
Whoa, you team and just keep a creepin'
At a slow clip clop
Don't you hurry little surrey
With the fringe on the top                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/the+surrey+with+the+fringe+on+top_20907448.html,1,0
Oscar Hammerstein,We Kiss In A Shadow Lyrics,"
                    We kiss in a shadow,
We hide from the moon,
Our meetings are few,
And over too soon.

We speak in a whisper,
Afraid to be heard;
When people are near,
We speak not a word.
Alone in our secret,
Together we sigh,
For one smiling day to be free
To kiss in the sunlight
And say to the sky;
""Behold and believe what you see!
Behold how my lover loves me! ""

[Tuptim]

We speak in a whisper,
Afraid to be heard;
When people are near,

[Lun tha]

We speak not a word.
Alone in our secret,
Together we sigh,
For one smiling day to be free

[Both]

To kiss in the sunlight
And to say to the sky;
""Behold and believe what you see!
Behold how my lover loves me! ""

[Tuptim]

To kiss in the sunlight
And say to the sky;
""Behold and believe what you see!
Behold how my lover loves me! ""                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/we+kiss+in+a+shadow_20907447.html,1,0
Oscar Hammerstein,Oh What A Beautiful Mornin' Lyrics,"
                    There's a bright golden haze on the meadow
There's a bright golden haze on the meadow
The corn is as high as an elaphant's eye
And it looks like it's climbing clear up to the sky

Oh what a beautiful mornin'
Oh what a beautiful day
I've got a beautiful feelin'
Everything's going my way

All the cattle are standing like statues
All the cattle are standing like statues
They don't turn their heads as they see me ride by
But a little brown maverick is winkin' her eye

Oh what a beautiful mornin'
Oh what a beautiful day
I've got a beautiful feeling
Everything's going my way

All the sounds of the earth are like music
All the sounds of the earth are like music
The breeze is so busy it don't miss a tree
And an old weepin' willer is laughin' at me! 

Oh what a beautiful mornin'
Oh what a beautiful day
I've got a beautiful feeling
Everything's going my way
Oh what a beautiful day                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/oh+what+a+beautiful+mornin_20907436.html,1,0
Oscar Hammerstein,People Will Say We're In Love Lyrics,"
                    Why do they think up stories that link my name with yours?
Why do the neighbors gossip all day behind their doors?
I know a way to prove what they say is quite untrue
Here is the gist
A practical list of don'ts fer you

Don't throw bouquets at me
Don't please my folks too much
Don't laugh at my jokes too much
People will say we're in love

Laughs at your jokes-

Don't sigh and gaze at me
Your sighs are so like mine
Your eyes musn't glow like mine
People will say we're in love!

Don't start collecting things
Give me my rose and my glove
Sweetheart, they're suspecting things
People will say we're in love!

Some people claim that you're to blame as much as I
Why do you take the trouble to bake my favorite pie?
Grantin' your wish, I carved our initals on that tree
Just keep a slice of all the advice you give so free

Don't praise my charm too much
Don't look so vain with me
Don't stand in the rain with me
People will say we're in love

Don't take my arm too much
Don't keep your hand in mine
Your hand feels so grand in mine
People will say we're in love!

Don't dance all night with me
'Til the stars fade from above
They'll see it's all right with me
People will say we're in love                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/people+will+say+were+in+love_20907455.html,1,0
Oscar Hammerstein,Indian Love Call Lyrics,"
                    I am calling you
I will answer too
That means I offer my love to you
If you refuse it I will be blue
And waiting all alone
But if when you hear my love call ringing clear
And I hear your love call echoing so near
Then I know our love will come true
You'll belong to me
I'll belong to you
When I will call our love will come true
You'll belong to me
I'll belong to you                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/indian+love+call_20947016.html,1,0
Oscar Hammerstein,I Whistle A Happy Tune (Reprise) Lyrics,"
                    Whenever I feel afraid
I hold my head erect
And whistle a happy tune
So no one will suspect
I'm afraid.

While shivering in my shoes
I strike a careless pose
And whistle a happy tune
And no one ever knows
I'm afraid.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/i+whistle+a+happy+tune+reprise_20907443.html,1,0
Oscar Hammerstein,A Puzzlement Lyrics,"
                    When I was a boy
World was better spot.
What was so was so, 
What was not was not.
Now I am a man; 
World have changed a lot.
Some things nearly so, 
Others nearly not.

There are times I almost think
I am not sure of what I absolutely know.
Very often find confusion
In conclusion I concluded long ago
In my head are many facts T
Hat, as a student, I have studied to procure, 
In my head are many facts... 
Of which I wish I was more certain I was sure! 

[Spoken:] Is a puzzlement
What to tell growing son
What for instance, shall I say to him of women?
Shall I educate him on the ancient lines?
Shall I tell the boy as far as he is able, 
To respect his wives and love his concubines?
Shall I tell him everyone is like the other, 
And the better of the two is really neither?
If I tell him this I think he won't believe it-
And I nearly think that I don't believe it either! 

When my father was a king
He was a king who knew exactly what he knew, 
And his brain was not a thing
Forever swinging to and fro and fro and to.
Shall I, then be like my father
And be willfully unmoveable and strong?
Or is it better to be right?... 
Or am I right when I believe I may be wrong?
Shall I join with other nations in alliance?
If allies are weak, am I not best alone?
If allies are strong with power to protect me, 
Might they not protect me out of all I own?
Is a danger to be trusting one another, 
One will seldom want to do what other wishes; 
Bul unless someday somebody trust somebody
There'll be nothing left on earth exceot fishes! 

There are times I almost think
Nobody sure of what he absolutely know.
Everybody find confusion
In conclusion he concluded long ago
And it puzzle me to learn
That tho' a man may be in doubt of what he know, 
Very quickly he will fight... 
He'll fight to prove that what he does not know is so! 
Oh-h-h-h-h-h Sometimes I think that people going mad! 
Ah-h-h-h-h-h! Sometimes I think that people not so bad! 
But no matter what I think I must go on living life.
As leader of my kingdom I must go forth, 
Be father to my children and husband to each wife
Excetera, excetera, and so forth.
If my Lord in Heaven Buddha, show the way! 
Everyday I try to live another day. If my Lord in Heaven Buddha, show the
Way! 
Everyday I do my best for one-more day! 

[Spoken] But... Is a puzzlement!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/a+puzzlement_20907430.html,1,0
Oscar Hammerstein,A Puzzlement (Reprise) Lyrics,"
                    (Prince)
There are times I almost think
They are not sure of what they absolutely know

(Louis)
I believe they are confused
About conclusions they concluded long ago

(Prince)
If my father and your mother are not sure of what they absolutely know, 
Can you tell me why they fight?

(Louis)
They fight to prove that what they do not know is so! 

(Prince)
Oh-hhhhh! 
Sometimes I think that people going mad

(Louis)
Ah-h-h-h-h-h! 
Sometimes I think that people [speaks]-not so bad.

(Prince)
But not matter what I think
I must go on living life.
And someday as a leader I must go forth, 
Be father to my children and husband to each wife
Excetera, excetera, and so forth.
If my Lord in Heaven Buddha, show the way, 
Everyday I try to live another day.
If my Lord in Heaven Buddha, show the way, 
Everyday I do my best for one-more day! 
But-

(Louis)                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/a+puzzlement+reprise_20974405.html,1,0
Oscar Hammerstein,All Er Nothin' Lyrics,"
                    You'll have to be a little more standoffish
When fellers offer you a buggy ride

I'll give an imitation of a crawfish
And dig myself a hole where I can hide

I heard how you was kicken' up some capers
When I was off in Kansas City, Mo.
I heard some things you couldn't print in papers
From fellers who been talkin' like they know! 

Foot! 
I only did the kind of things I orta, sorta
To you I was as faithful as can be, for me
Them stories 'bout the way I lost my bloomers-rumors! 
A lot of tempest in a pot o' tea! 

The whole don't sound very good to me.

Well, you see

I go and sow my last wild oat
I cut out all shenanigans
I save my money, don't gamble or drink
In the back room down at Flannigans! 
I give up lotsa other things
A gentleman never mentions
But before I give up any more
I wanna know your intentions! 

With me, it's all er nuthin'
Is it all or nuthin' with you?
It cain't be in between
It can't be now and then
No half and half romance will do! 

I'm a one woman man, home lovin' type
All complete with slippers and pipe
Take me like I am er leave me be! 
If you can't give me all, give me nuthin'
And nuthin's what you'll git from me

Not even somethin'

Nuthin's what you'll git from me! 

It cain't be in between

Nnn-mmm

It cain't be now and then

No half and half romance will do

Would you build me a house
All painted white
Cute and clean and purty and bright

Big enough fer two but not fer three! 

Suposin' that we should have a third one

He'd better look a lot like me

No spittin' image

He'd better look a lot like me! 

With you it's all er nuthin'
All fer you and nothin' fer me
But if a wife is wise, she's gotta realize
That men like you are wild and free

So I ain't gonna fuss, ain't gonna frown
Have your fun, go out on the town
Stay up late and don't come home til three! 
And go right off to sleep if you're sleepy
There's no use waitin' up fer me

Oh, Ado Annie! 

No use waitin' up fer me! 

Come back and kiss me                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/all+er+nothin_20907428.html,1,0
Oscar Hammerstein,Finale-Oh What A Beautiful Mornin' Lyrics,"
                    Oh what a beautiful mornin'
Oh what a beautiful day
I've got a beautiful feeling
Everything's going my way
Oh what a beautiful day!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/finale+oh+what+a+beautiful+mornin_20907427.html,1,0
Oscar Hammerstein,Getting To Know You Lyrics,"
                    [Spoken] It's a very ancient saying,
But a true and honest thought,
That if you become a teacher,
By your pupils you'll be taught.

[Singing] As a teacher I've been learning --
You'll forgive me if I boast --
And I've now become an expert,
On the subject I like most.

[Spoken] Getting to know you.

[Singing] Getting to know you,
Getting to know all about you.
Getting to like you,
Getting to hope you'll like me.

Getting to know you,
Putting it my way,
But nicely,
You are precisely,
My cup of tea.

[Anna and the mothers]

Getting to know you,
Getting to know all about you.
Getting to like you,
Getting to hope you'll like me.

Getting to know you,
Putting it my way,
But nicely,
You are precisely,

[Anna]

My cup of tea.

[All]

Getting to know you,
Getting to feel free and easy
When I am with you,
Getting to know what to say

Haven't you noticed
Suddenly I'm bright and breezy?
Because of all the beauty and new
Things I'm learning about you
Day by day.

Getting to know you,
Getting to feel free and easy
When I am with you,
Getting to know what to say

Haven't you noticed
Suddenly I'm bright and breezy?
Because of all the beautiful and new
Things I'm learning about you
Day... By... Day.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/getting+to+know+you_20907426.html,1,0
Oscar Hammerstein,Happy Land Lyrics,"
                    ""There is a happy land, far, far away, 
Where saints in Glory stand, bright, bright as day.""
[Spoken] In the beginning God created the-heaven and the-earth.
Mis-on-ary                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/happy+land_20907425.html,1,0
Oscar Hammerstein,Hello Young Lovers Lyrics,"
                    When I think of Tom.
I think of a night,
When the earth smelled of summer
And the sky was streaked with white,
The soft mist of England
Was sleeping on a hill.

I remember this,
And I always will...
There are new lovers now
On the same silent hill,
Looking on the same blue sea.
And I know Tom and I are a part of them all--
And they're all a part of Tom and me.

Hello young lovers, whoever you are,
I hope your troubles are few.
All my good wishes go with you tonight,
I've been in love like you.

Be brave, young lovers, and follow your star,
Be brave and faithful and true,
Cling very close to each other tonight.
I've been in love like you.

I know how it feels to have wings on your heels,
And to fly down the street in a trance.
You fly down a street on the chance that you meet,
And you meet--not really by chance.

Don't cry young lovers, whatever you do,
Don't cry because I'm alone;
All of my memories are happy tonight,
I've had a love of my own.
I've had a love of my own, like yours-
I've had a love of my own.

Be brave, young lovers, and follow your star,
Be brave and faithful and true,
Cling very close to each other tonight.
I've been in love like you.

I know how it feels to have wings on your heels,
And to fly down the street in a trance.
You fly down a street on the chance that you meet,
And you meet--not really by chance.

Don't cry young lovers, whatever you do,
Don't cry because I'm alone;
All of my memories are happy tonight,
I've had a love of my own.
I've had a love of my own, like yours-
I've had a love of my own.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/hello+young+lovers_20907424.html,1,0
Oscar Hammerstein,Home Lyrics,"
                    Be it ever so humble,
There's no place like home.
A charm from the skies seems to hallow us there,
Which seek through the world,
Is ne'er met with elsewhere.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/home_20907423.html,1,0
Oscar Hammerstein,I Cain't Say No Lyrics,"
                    It ain't so much a question of knowin' what to do
I knowed what's right an' wrong since I've been ten
I've heard a lot of stories and I reckon they're true
About how girls are put upon by men
I know I musn't fall into the pit
But when I'm with a feller
I ferget!

I'm just a girl who cain't say no
I'm in a terrible fix
I always say 'come on, let's go'
Just when I oughta say 'nix'

When a person tries to kiss a girl
I know she oughta give his face a smack!
But as soon as someone kisses me
I somehow sorta want to kiss him back!

I'm just a fool when lights are low
I cain't be prissy an' quaint
I ain't the type that can faint
How can I be what I ain't
I cain't say no

Watcha gonna do when a feller gets flirty
And starts to talk purty
Whatcha gonna do?
Supposin that he says
Your lips are like cherries
Or roses or berries
Whatcha gonna do?

Supposin that he says
That yer sweeter than cream
And he's gotta have cream or die
Whatcha gonna do when he talks that way?
Spit in his eye?

I'm just a girl who cain't say no
Cain't seem to say it at all
I hate to disserpoint a beau
When he is payin' a call!

Fer a while I act refined and cool
A settin on the velveteen setee
Then I think of that ol' golden rule
And do fer him what he would do fer me

I cain't resist a Romeo
In a sombero and chaps
Soon as I sit on their laps
Somethin' inside of me snaps
I cain't say no!

I'm just a girl who cain't say no
Kissin's my favorite food
With or without the mistletoe
I'm in a holiday mood!

Other girls are coy and hard to catch
But other girls ain't havin' any fun
Every time I lose a wrastlin' match
I have a funny feeling that I won

Though I can feel the undertoe
I never make a complaint
'Till it's too late for restraint
Then when I want to I cain't
I cain't say no!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/i+caint+say+no_20907422.html,1,0
Oscar Hammerstein,I Have Dreamed Lyrics,"
                    I have dreamed that your arms are lovely, 
I have dreamed what a joy you'll be.
I have dreamed every word you whisper.
When you're close, 
Close to me.
How you look in the glow of evening
I have dreamed and enjoyed the view.

In these dreams I've loved you so
That by now I think I know
What it's like to be loved by you, 
I will love being loved by you.

[TUPTIM]

Alone and awake I've looked at the stars, 
The same that smile on you; 
And time and again I've thought all the things T
Hat you were thinking too.

I have dreamed that your arms are lovely, 
I have dreamed what a joy you'll be.
I have dreamed every word you whisper.
When you're close, 
Close to me.
How you look in the glow of evening
I have dreamed and enjoyed the view.

In these dreams I've loved you so
That by now I think I know.

[BOTH]

What it's like to be loved by you
I will love being loved by you.                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/i+have+dreamed_20907421.html,1,0
Oscar Hammerstein,I Whistle A Happy Tune Lyrics,"
                    Whenever I feel afraid
I hold my head erect
And whistle a happy tune
So no one will suspect
I'm afraid

While shivering in my shoes
I strike a careless pose
And whistle a happy tune
And no one ever knows
I'm afraid

The result of this deception
Is very strange to tell
For when I fool the people
I fear I fool myself as well!

I whistle a happy tune
And ev'ry single time
The happiness in the tune
Convinces me that I'm not afraid

Make believe you're brave
And the trick will take you far.
You may be as brave
As you make believe you are

You may be as brave
As you make believe you are

[Louis]

While shivering in my shoes
I strike a careless pose
And whistle a happy tune
And no one ever knows,
I'm afraid

[Louis and anna]

The result of this deception
Is very strange to tell
For when I fool the people
I fear I fool myself as well!

I whistle a happy tune
And ev'ry single time
The happiness in the tune
Convinces me that I'm not afraid

Make believe you're brave
And the trick will take you far
You may be as brave
As you make believe you are...                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/i+whistle+a+happy+tune_20907444.html,1,0
Oscar Hammerstein,You'll Never Walk Alone Lyrics,"
                    (Nettie)
When you walk through a storm
Keep your chin up high
And don't be afraid of the dark

When you walk through a storm
Keep your chin up high
And don't be afraid of the dark
At the end of the storm
Is a golden sky
And the sweet, silver song of the lark

(Chorus sings with Nettie)

Walk on through the wind
Walk on through the rain
Though your dreams be tossed and blown
Walk on, walk on with hope in your heart
And you'll never walk alone
You'll never walk alone                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/youll+never+walk+alone_20907459.html,1,0
Oscar Hammerstein,If I Loved You Lyrics,"
                    Julie*But*
somehow I can see Just
exactly how I'd be- If

I loved you Time
and time again I would try to say All
I'd want you to know If
I loved you Words
wouldn't come in an easy way Round
in circles I'd go Longin'
to tell you But
afraid and shy I'd
let my golden chances pass me by Soon
you'd leave me Off
you would go in the mist of day Never
never, to know how I loved you If
I loved you Billy

*Well*
anyway, you, mean you don't love me That's.
what you said isn't, it Julie?

*Yes*
I! 
can smell 'em can, you ah, The
blossoms The. wind brings them down Billy

*There*
ain't much wind tonight Hardly... any You.
can't hear a sound not, the turn of a leaf Nor
the fall of a wave hittin' the sand The
tide's creepin up on the beach like a thief Afraid
to be caught stealin the land On
a night like this I start to wonder What
life is all about Julie

*And*
I always say two heads are better than one to Figure
it out Billy

*I*
don't need you and, don't need anybody helpin' me Well
I, got it figured out for myself We're
not important What. are we A?
couple of specks o' nuthin' Look
up there There's... 
a hell of a lotta stars in the sky And
the sky's so big the sea looks small And
two little people you, and I We
don't count at all You're
a funny kid you, know I?
don't remember meetin' a girl like you Hey.
you're, trying to get me to marry you Julie?

*No*
Billy! 

*Then*
what's puttin into my head baby You're?
different all right I, know what it is You... 
have doped me with that little kid's face right, You've?
adjusted me I'd
wonder what it'd be like Julie... 

*What*
Billy?

*Nothin*
No
I, know what it'd be like It'd
be awful I! can just see myself- Kinda

scrawny and pale Pickin
at my food And
love sick like any other guy I'd
throw away my sweater and dress up like a dude In
a dicky and a collar and a tie If
I loved you Julie

*But*
you don't Billy

*No*
I, don't But! 
somehow I can see Just
exactly how I'd be If
I loved you Time
and time again I would try to say All
I'd want you to know If
I loved you Words
wouldn't come in an easy way Round
in circles I'd go Longin
to tell you But
afraid and shy I'd
let my golden chances pass me by Soon
you'd leave me Off
you'd go in the mist of day Never
never, to know How
I loved you If
I loved you Aha

I'm... not the kind of fella to marry anybody No! 
even, if a girl was foolish enough to want me to I
wouldn't Julie! 

*Don't*
worry about it Billy, Billy

*Who's*
worried Julie?

*You're*
right about there bein' no wind The
blossoms are comin down by themselves Just
they're in time to I reckon                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/if+i+loved+you_20907442.html,1,0
Oscar Hammerstein,If I Loved You (Reprise) Lyrics,"
                    Billy*Julie*
Julie! Longing! 
to tell you But
afraid and shy I
let my golden chances Pass
me by Now

I've lost Soon
I will go in the mist of day And
you never will know How
I loved you How
I loved you                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/if+i+loved+you+reprise_20974406.html,1,0
Oscar Hammerstein,Western People Funny Lyrics,"
                    (Thiang)
To prove we're not barbarians
They dress us up like savages!
To prove we're not barbarians
We wear a funny skirt!
Ah... H!

(Wives)
To prove we're not barbarians
They dress us up like savages!
To prove we're not barbarians
We wear a funny skirt!

(Thiang)
Western People Funny,
Western People Funny,
Western People Funny,
Of that there is no doubt,
They feel so sentimental
About the Oriental,
They always try to turn us
Inside down down and upside out!

(Wives)
Upside out and inside down!

(Thiang)
To brusie and pinch our little toes-
Our feet are cramped in leather shoes-
They'd break if we had brittle toes,
But now they only hurt!
Ah... H!

(Wives)
To bruise and pinch our little toes-
Our feet are cramped in leather shoes,
They'd break if we had brittle toes,
But now they only hurt!
Western People Funny!
Western People Funny!
Western People Funny!
Too funny to be true!

(Thiang)
They think they civilise us Ah...
Whenever they advise us
To learn to make the same mistake
That they are making too!
... H!

(All)
They make quite A few!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/western+people+funny_20907457.html,1,0
Oscar Hammerstein,Kansas City Lyrics,"
                    I got to Kansas City on a Firday
By Saturday I learned a thing or two
Cuz up to then I didn't have an idy
Of whut the modern world was comin' to!

I counted twenty gas buggies goin' by their sels
Almost every time I took a walk
Then I put my ear to a bell telephone
And a strange woman started in to talk

To you?

What next?

Yeah what?

What next?
Gather round!

Everythin's up to date in Kansas City
They've gone about as fur as they can go
They went and built a skyscraper seven stories high
About as high as a buildin' oughta grow
Everythin's like a dream in Kansas City
It's better than a magic lantren show
You can turn the radiator on
Whenever you want some heat
With every kind of comfort
Every house is all complete
You can walk to privies in the rain
And never wet your feet!
They've gone about as fur as they can go

Yes sir!
They've gone about as fur as they can go

Everythin's up to date in Kansas City
They've gone about as fur as they can go
They've got a big theyater they call a burleeque
For fifty cents you can see a dandy show

Gals?

One of the gals was fat and pink and pretty
As round above as she was round below
I could swear that she was padded
From her shoulder to her heel
But latter in the second act
When she began to peel
She proved that everyhin' she had was absolutely real!
She went about as fur as she can go

Yes sir!
She went about as fur as she can go!                ",https://www.lyricsfreak.com/o/oscar+hammerstein/ + /o/oscar+hammerstein/kansas+city_20907440.html,1,0
Peter Pan,Your Mother and Mine,"Your mother and mine Your mother and mine The helping hand that guides you along Whether you're right, whether you're wrong Your mother and mine Your mother and mine What makes mothers all that they are? Might as well ask 'What makes a star?' Ask your heart to tell you her worth Your heart will say 'Heaven on earth' Another word for divine Your mother and mine",http://www.disneyclips.com/lyrics/lyrics86.html,0,0
Peter Pan,You Can Fly,"Think of a wonderful thought Any merry little thought Think of Christmas, think of snow Think of sleigh bells, off you go Like reindeer in the sky You can fly, you can fly, you can fly! Think of the happiest things It's the same as having wings Take the path that moonbeams make If the moon is still awake You'll see him wink his eye You can fly, you can fly, you can fly! Up you go with a heigh and ho To the stars beyond the blue There's a Never Land waiting for you Where all your happy dreams come true Every dream that you dream will come true When there's a smile in your heart There's no better time to start Think of all the joy you'll find When you leave the world behind And bid your cares goodbye You can fly, you can fly! You can fly, you can fly, you can fly! When there's a smile in your heart There's no better time to start Think of all the joy you'll find When you leave the world behind And bid your cares goodbye You can fly, you can fly! You can fly, you can fly, you can fly!",http://www.disneyclips.com/lyrics/lyrics4.html,0,0
Peter Pan,The Elegant Captain Hook,"Yo ho, yo ho Yo ho, yo ho, yo ho So try the life of a thief Just sample the life of a crook There isn't a boy Who won't enjoy A-workin' for Captain Hook The world's most famous crook Crook, crook, crickety crockety, crickety crook The croc is after Captain- A special offer for today I'll tell you what I'll do All those who sign without delay Will get a free tattoo Why, it's like money in the bank Come on! Join up and I'll be frank Unless you do You'll walk the plank The choice is up to you The choice is up to you! Yo ho, yo ho Yo ho, yo ho, yo ho You'll love the life of a thief You'll relish the life of a crook There's barrels of fun For everyone And you'll get treasures By the ton So come and sign the book Join up with Captain Hook!",http://www.disneyclips.com/lyrics/lyricspeter2.html,0,0
Peter Pan,Second Star to the Right,"The second star to the right Shines in the night for you To tell you that the dreams you plan Really can come true The second star to the right Shines with a light so rare And if it's Never Land you need Its light will lead you there Twinkle, twinkle little star So we'll know where you are Gleaming in the skies above Lead us to the land we dream of And when our journey is through Each time we say good night We'll thank the little star that shines The second from the right",http://www.disneyclips.com/lyrics/lyrics49.html,0,0
Peter Pan,Following the Leader,"Following the leader, the leader, the leader We're following the leader wherever he may go Tee dum, tee dee A teedle ee do tee day Tee dum, tee dee It's part of the game we play Tee dum, tee dee The words are easy to say Just a teedle ee dum a teedle ee do tee day Tee dum, tee dee A teedle ee do tee dum We're one for all And all of us out for fun We march in line And follow the other one With a teedle ee do a teedle ee di tee dum Following the leader, the leader, the leader We're following the leader wherever he may go We're out to fight the Injuns, the Injuns, the Injuns We're out to fight the Injuns because he told us so Tee dum, tee dee A teedle ee do tee day We march along And these are the words we say Tee dum, tee dee a teedle ee do tee day Oh, a teedle dee dum a teedle ee do tee day Oh, a teedle dee dum a teedle ee do tee day",http://www.disneyclips.com/lyrics/lyrics34.html,0,0
Peter Pan,A Pirate's Life,"Oh, a pirate's life is a wonderful life A-rovin' over the sea Give me a career As a buccaneer It's the life of a pirate for me Oh, the life of a pirate for me Oh, a pirate's life is a wonderful life They never bury your bones For when it's all over A jolly sea rover Drops in on his friend, Davy Jones Oh, my good friend Davy Jones",http://www.disneyclips.com/lyrics/lyricspeter.html,0,0
